char,observations,max_level,min_level,first_seen,last_seen,activity_days,days_since_start,unique_zones,guild_count,race,charclass,level_gain,has_guild,churned
8818,3,2,2,2008-01-27 09:59:08,2008-01-27 10:19:22,0,26,1,0,Orc,Warlock,0,0,1
8819,2,1,1,2008-01-04 01:13:04,2008-01-27 22:39:49,23,3,1,0,Tauren,Druid,0,0,1
8837,1048,70,70,2008-01-01 14:44:10,2008-09-23 15:49:12,266,0,49,1,Undead,Mage,0,1,0
8845,8,18,18,2008-05-10 19:37:03,2008-08-27 19:20:57,108,130,2,0,Tauren,Shaman,0,0,1
8873,143,70,70,2008-01-12 00:51:01,2008-09-28 12:48:27,260,11,21,1,Troll,Hunter,0,1,0
8885,7,1,1,2008-02-12 00:54:26,2008-02-29 15:46:54,17,42,2,0,Troll,Warrior,0,0,1
8908,21,1,1,2008-01-12 20:15:09,2008-06-03 10:27:23,142,11,1,0,Undead,Warlock,0,0,0
8924,305,62,50,2008-01-12 12:50:40,2008-09-26 16:18:10,258,11,21,1,Troll,Priest,12,1,0
8935,4,5,5,2008-01-18 15:58:41,2008-06-19 20:46:40,153,17,1,0,Troll,Hunter,0,0,0
8942,1,1,1,2008-09-18 14:07:30,2008-09-18 14:07:30,0,261,1,0,Tauren,Druid,0,0,1
8979,14,61,61,2008-01-14 17:18:44,2008-04-20 00:15:09,96,13,3,1,Troll,Hunter,0,1,0
8989,3,18,18,2008-02-13 00:44:31,2008-03-09 19:29:54,25,43,1,1,Undead,Rogue,0,1,1
8992,1,1,1,2008-01-27 22:41:11,2008-01-27 22:41:11,0,26,1,0,Undead,Priest,0,0,0
9001,1,1,1,2008-08-03 09:33:27,2008-08-03 09:33:27,0,215,1,0,Tauren,Hunter,0,0,1
9002,42,14,2,2008-02-26 22:58:39,2008-05-19 10:56:27,82,56,2,0,Blood Elf,Mage,12,0,1
9010,126,45,41,2008-01-03 11:03:05,2008-09-23 15:27:28,264,2,14,1,Tauren,Shaman,4,1,0
9012,4,1,1,2008-01-27 04:20:05,2008-08-12 04:05:31,197,26,1,0,Tauren,Warrior,0,0,1
9014,25,12,1,2008-07-03 00:39:37,2008-07-22 14:34:26,19,184,2,0,Blood Elf,Mage,11,0,1
9025,8,24,24,2008-02-07 16:41:34,2008-09-27 19:08:51,233,37,1,1,Undead,Mage,0,1,0
9036,1,3,3,2008-06-21 18:35:24,2008-06-21 18:35:24,0,172,1,0,Tauren,Druid,0,0,1
9044,4814,70,70,2008-01-01 13:36:14,2008-09-30 23:57:23,273,0,78,2,Blood Elf,Paladin,0,1,0
9051,1,5,5,2008-07-09 12:46:49,2008-07-09 12:46:49,0,190,1,0,Troll,Shaman,0,0,1
9084,2409,70,70,2008-01-01 00:04:41,2008-09-30 21:46:30,273,0,65,1,Undead,Warlock,0,1,0
9085,3564,70,70,2008-01-01 00:02:34,2008-09-29 19:04:20,272,0,81,1,Orc,Shaman,0,1,0
9104,209,70,70,2008-01-01 20:54:15,2008-06-12 19:17:55,162,0,15,1,Undead,Priest,0,1,1
9110,1,21,21,2008-01-07 08:32:06,2008-01-07 08:32:06,0,6,1,0,Troll,Rogue,0,0,1
9118,279,27,26,2008-01-03 12:42:32,2008-09-14 12:47:30,255,2,12,1,Tauren,Druid,1,1,0
9139,2,3,3,2008-01-07 20:42:27,2008-02-01 12:54:10,24,6,1,0,Troll,Priest,0,0,1
9152,218,24,1,2008-08-10 19:45:30,2008-08-30 18:18:31,19,222,13,0,Tauren,Druid,23,0,0
9156,34,30,29,2008-01-26 21:20:42,2008-09-16 23:38:06,234,25,6,1,Troll,Mage,1,1,0
9175,684,70,70,2008-01-01 16:04:51,2008-09-29 21:47:12,272,0,35,1,Undead,Priest,0,1,0
9189,1,64,64,2008-03-01 21:17:36,2008-03-01 21:17:36,0,60,1,1,Undead,Warlock,0,1,1
9194,671,70,70,2008-01-01 00:04:41,2008-09-16 10:20:14,259,0,32,1,Undead,Warlock,0,1,0
9201,978,70,70,2008-01-01 16:34:21,2008-03-26 13:50:57,84,0,31,1,Undead,Rogue,0,1,0
9221,14,1,1,2008-02-05 02:39:52,2008-08-02 13:41:48,179,35,2,1,Orc,Shaman,0,1,0
9230,318,70,70,2008-06-27 20:42:47,2008-09-05 11:09:55,69,178,22,1,Tauren,Druid,0,1,1
9233,790,66,27,2008-02-18 22:34:58,2008-09-30 23:55:51,225,48,51,1,Undead,Warlock,39,1,0
9236,3,18,18,2008-07-16 20:00:00,2008-07-20 12:10:49,3,197,2,0,Undead,Priest,0,0,0
9237,27,46,46,2008-01-23 11:38:12,2008-08-17 22:47:53,207,22,4,0,Undead,Warlock,0,0,1
9253,3,60,60,2008-01-20 10:48:16,2008-01-29 09:48:32,8,19,1,0,Undead,Rogue,0,0,1
9256,16,61,60,2008-02-27 14:27:52,2008-05-13 10:37:30,75,57,4,1,Undead,Rogue,1,1,0
9258,24,3,3,2008-02-16 03:44:30,2008-04-08 23:59:20,52,46,2,0,Undead,Mage,0,0,1
9272,1336,70,70,2008-01-01 20:13:09,2008-09-27 22:57:38,270,0,50,3,Tauren,Druid,0,1,0
9274,113,63,62,2008-02-02 01:55:14,2008-06-02 12:54:26,121,32,5,1,Undead,Priest,1,1,0
9297,1252,70,70,2008-01-01 19:33:57,2008-09-30 17:55:42,272,0,44,1,Troll,Mage,0,1,0
9305,1,7,7,2008-01-26 20:49:24,2008-01-26 20:49:24,0,25,1,0,Orc,Warrior,0,0,1
9311,1001,70,59,2008-01-01 19:05:12,2008-04-23 18:07:31,112,0,33,2,Blood Elf,Paladin,11,1,0
9322,1,2,2,2008-03-04 07:18:06,2008-03-04 07:18:06,0,63,1,0,Tauren,Druid,0,0,1
9333,228,46,46,2008-02-01 06:33:48,2008-03-08 14:08:33,36,31,6,0,Tauren,Warrior,0,0,1
9343,1,1,1,2008-03-01 18:46:10,2008-03-01 18:46:10,0,60,1,0,Tauren,Warrior,0,0,1
9354,64,21,13,2008-01-14 05:07:48,2008-03-10 21:28:32,56,13,5,0,Tauren,Warrior,8,0,1
9357,3576,70,70,2008-01-01 01:34:51,2008-09-28 01:39:13,271,0,59,2,Undead,Priest,0,1,0
9358,20,8,2,2008-09-21 00:48:23,2008-09-22 12:27:28,1,264,1,0,Tauren,Warrior,6,0,1
9365,350,70,70,2008-01-01 20:33:43,2008-07-23 19:01:04,203,0,15,1,Troll,Warrior,0,1,1
9382,2,1,1,2008-04-17 17:33:57,2008-04-17 22:26:03,0,107,1,1,Tauren,Druid,0,1,1
9387,36,56,55,2008-01-01 13:52:47,2008-01-24 23:59:38,23,0,6,1,Tauren,Warrior,1,1,1
9394,1,3,3,2008-07-03 13:01:05,2008-07-03 13:01:05,0,184,1,0,Troll,Shaman,0,0,1
9397,2,14,14,2008-06-27 17:53:25,2008-06-28 18:53:50,1,178,2,0,Undead,Warlock,0,0,1
9402,844,70,70,2008-01-03 00:03:46,2008-09-30 06:15:36,271,2,37,2,Troll,Shaman,0,1,0
9403,1,60,60,2008-07-23 23:58:26,2008-07-23 23:58:26,0,204,1,1,Orc,Warrior,0,1,1
9404,27,24,24,2008-01-29 17:36:34,2008-09-27 11:07:47,241,28,1,2,Tauren,Druid,0,1,0
9407,21,61,61,2008-01-06 09:03:19,2008-05-27 17:55:15,142,5,2,1,Undead,Priest,0,1,1
9429,1052,70,65,2008-01-01 06:04:02,2008-07-13 20:55:12,194,0,53,1,Undead,Mage,5,1,1
9443,1574,70,70,2008-05-09 02:57:11,2008-09-30 08:24:47,144,129,51,2,Tauren,Druid,0,1,0
9457,7850,70,70,2008-01-10 18:35:11,2008-09-30 23:56:01,264,9,71,2,Undead,Mage,0,1,0
9460,1,29,29,2008-02-07 20:50:54,2008-02-07 20:50:54,0,37,1,0,Tauren,Druid,0,0,1
9469,2088,70,70,2008-01-03 23:43:09,2008-09-30 20:54:35,270,2,42,1,Tauren,Druid,0,1,0
9482,1,3,3,2008-04-14 12:55:14,2008-04-14 12:55:14,0,104,1,0,Tauren,Shaman,0,0,1
9484,24,70,70,2008-01-20 20:18:34,2008-02-16 06:54:59,26,19,4,1,Undead,Rogue,0,1,1
9486,6857,70,70,2008-01-01 00:06:13,2008-09-30 23:57:44,273,0,56,1,Blood Elf,Warlock,0,1,0
9491,982,70,70,2008-01-05 20:43:51,2008-09-30 00:17:29,268,4,34,2,Undead,Priest,0,1,0
9498,1,1,1,2008-09-25 19:48:44,2008-09-25 19:48:44,0,268,1,0,Undead,Priest,0,0,0
9514,2,11,11,2008-06-09 00:27:52,2008-06-09 00:37:39,0,160,2,1,Undead,Mage,0,1,1
9520,1682,70,1,2008-01-25 06:49:37,2008-03-02 20:08:22,37,24,62,3,Tauren,Warrior,69,1,1
9531,77,28,21,2008-01-16 16:27:50,2008-08-01 13:02:06,197,15,7,0,Tauren,Druid,7,0,1
9557,449,53,30,2008-01-15 09:07:25,2008-08-02 13:52:39,200,14,31,1,Orc,Warrior,23,1,0
9566,1105,70,40,2008-01-04 15:41:13,2008-09-30 01:14:10,269,3,35,1,Orc,Hunter,30,1,0
9578,367,70,70,2008-01-05 23:03:20,2008-07-01 22:48:22,177,4,24,0,Troll,Mage,0,0,0
9583,443,64,56,2008-01-01 00:02:49,2008-09-29 23:34:34,272,0,29,1,Tauren,Warrior,8,1,0
9584,296,59,48,2008-01-14 21:48:19,2008-06-24 22:38:05,162,13,31,1,Troll,Rogue,11,1,1
9592,6,1,1,2008-03-04 22:37:50,2008-03-04 23:28:06,0,63,1,1,Orc,Rogue,0,1,1
9593,27,2,2,2008-02-02 07:54:10,2008-09-28 11:18:50,239,32,2,1,Tauren,Shaman,0,1,0
9598,6,43,43,2008-02-08 15:10:23,2008-09-07 20:57:49,212,38,1,0,Orc,Hunter,0,0,1
9608,15,16,15,2008-05-25 22:26:11,2008-08-22 09:06:31,88,145,3,0,Undead,Warlock,1,0,0
9612,50,24,21,2008-02-06 23:02:28,2008-07-07 11:57:16,151,36,8,0,Undead,Mage,3,0,0
9627,1,11,11,2008-09-20 19:48:52,2008-09-20 19:48:52,0,263,1,0,Undead,Priest,0,0,0
9629,15,39,38,2008-08-09 20:46:06,2008-08-10 17:18:18,0,221,3,1,Troll,Rogue,1,1,1
9634,4,3,3,2008-03-06 23:39:23,2008-03-21 12:19:25,14,65,1,1,Troll,Shaman,0,1,1
9651,4,11,11,2008-01-16 18:28:41,2008-04-24 15:35:34,98,15,1,0,Troll,Hunter,0,0,1
9661,1003,63,24,2008-01-08 16:43:15,2008-09-30 23:55:46,266,7,42,2,Undead,Priest,39,1,0
9663,1,8,8,2008-08-01 11:12:54,2008-08-01 11:12:54,0,213,1,0,Tauren,Hunter,0,0,1
9693,529,70,68,2008-03-11 11:18:59,2008-04-27 00:37:11,46,70,13,1,Tauren,Shaman,2,1,1
9695,1028,70,70,2008-01-01 00:04:31,2008-09-28 23:49:18,271,0,48,3,Undead,Priest,0,1,0
9712,81,4,4,2008-01-20 20:38:10,2008-04-25 08:55:51,95,19,1,1,Undead,Rogue,0,1,1
9724,2,1,1,2008-01-24 01:45:54,2008-01-24 01:56:22,0,23,1,0,Orc,Warrior,0,0,1
9731,2,5,5,2008-04-07 19:54:27,2008-05-09 19:04:58,31,97,1,0,Tauren,Warrior,0,0,0
9750,2,70,70,2008-06-02 21:09:12,2008-06-02 21:18:12,0,153,1,1,Undead,Mage,0,1,1
9754,1,9,9,2008-05-14 08:36:19,2008-05-14 08:36:19,0,134,1,0,Tauren,Druid,0,0,1
9756,49,4,4,2008-01-06 17:33:26,2008-08-28 21:59:39,235,5,1,1,Undead,Priest,0,1,0
9759,1,9,9,2008-04-28 00:54:30,2008-04-28 00:54:30,0,118,1,0,Tauren,Warrior,0,0,1
9767,7,20,19,2008-01-12 13:10:08,2008-01-12 16:30:23,0,11,2,0,Troll,Mage,1,0,1
9773,1,13,13,2008-04-22 13:55:47,2008-04-22 13:55:47,0,112,1,0,Tauren,Warrior,0,0,0
9779,5,65,65,2008-06-10 00:08:25,2008-07-03 23:42:01,23,161,2,1,Undead,Warlock,0,1,0
9781,11,61,61,2008-02-23 03:37:28,2008-06-06 00:47:10,103,53,1,1,Troll,Mage,0,1,1
9787,2696,70,48,2008-01-20 20:19:15,2008-09-20 20:20:21,244,19,78,1,Blood Elf,Rogue,22,1,1
9810,4,62,62,2008-07-31 17:13:41,2008-09-16 17:58:58,47,212,2,1,Undead,Rogue,0,1,1
9820,22,70,70,2008-03-10 16:58:49,2008-04-19 23:16:26,40,69,6,1,Tauren,Warrior,0,1,1
9833,51,60,60,2008-04-30 05:54:33,2008-07-17 01:49:45,77,120,7,0,Undead,Priest,0,0,1
9838,19,43,43,2008-01-18 20:49:11,2008-07-06 08:27:04,169,17,2,0,Undead,Warlock,0,0,0
9853,2,1,1,2008-01-13 17:08:14,2008-06-12 18:56:35,151,12,1,2,Troll,Shaman,0,1,0
9868,111,70,69,2008-01-01 00:34:22,2008-09-29 21:05:55,272,0,16,1,Undead,Mage,1,1,0
9876,30,6,1,2008-04-22 19:56:29,2008-05-09 23:05:38,17,112,4,0,Blood Elf,Paladin,5,0,1
9889,5,30,30,2008-02-22 23:32:50,2008-03-14 00:29:55,20,52,2,0,Undead,Warrior,0,0,1
9906,191,68,66,2008-01-04 19:33:36,2008-09-20 00:18:50,259,3,17,2,Undead,Priest,2,1,0
9910,115,70,70,2008-01-01 22:54:49,2008-09-19 00:21:10,261,0,10,2,Undead,Mage,0,1,0
9923,1,1,1,2008-08-23 16:25:16,2008-08-23 16:25:16,0,235,1,0,Tauren,Hunter,0,0,1
9937,3,1,1,2008-03-14 19:29:10,2008-03-26 17:59:14,11,73,1,0,Troll,Warrior,0,0,1
9948,64,46,44,2008-01-11 22:09:23,2008-06-20 23:44:25,161,10,8,1,Orc,Shaman,2,1,0
9950,206,6,6,2008-01-01 22:03:25,2008-09-29 12:38:05,271,0,3,1,Troll,Rogue,0,1,0
9954,1,60,60,2008-03-26 11:09:58,2008-03-26 11:09:58,0,85,1,0,Undead,Warlock,0,0,1
9972,1,60,60,2008-03-13 22:49:28,2008-03-13 22:49:28,0,72,1,1,Troll,Priest,0,1,1
9975,69,60,60,2008-01-01 10:52:57,2008-09-21 16:17:23,264,0,4,1,Tauren,Warrior,0,1,0
9976,3,1,1,2008-01-13 06:35:56,2008-09-29 08:59:58,260,12,1,0,Blood Elf,Priest,0,0,1
